Country/Region;Date;Confirmed;Recovered;Mes;Año
Kyrgyzstan;24/01/2020;0;0;1;2020
Latvia;24/01/2020;0;0;1;2020
Lebanon;24/01/2020;0;0;1;2020
Liberia;24/01/2020;0;0;1;2020
Liechtenstein;24/01/2020;0;0;1;2020
Lithuania;24/01/2020;0;0;1;2020
Luxembourg;24/01/2020;0;0;1;2020
Madagascar;24/01/2020;0;0;1;2020
Malaysia;24/01/2020;0;0;1;2020
Maldives;24/01/2020;0;0;1;2020
Malta;24/01/2020;0;0;1;2020
Mauritania;24/01/2020;0;0;1;2020
Mauritius;24/01/2020;0;0;1;2020
Mexico;24/01/2020;0;0;1;2020
Moldova;24/01/2020;0;0;1;2020
Monaco;24/01/2020;0;0;1;2020
Mongolia;24/01/2020;0;0;1;2020
Montenegro;24/01/2020;0;0;1;2020
Morocco;24/01/2020;0;0;1;2020
Namibia;24/01/2020;0;0;1;2020
Nepal;24/01/2020;0;0;1;2020
Netherlands;24/01/2020;0;0;1;2020
Netherlands;24/01/2020;0;0;1;2020
Netherlands;24/01/2020;0;0;1;2020
Netherlands;24/01/2020;0;0;1;2020
New Zealand;24/01/2020;0;0;1;2020
Nicaragua;24/01/2020;0;0;1;2020
Niger;24/01/2020;0;0;1;2020
Nigeria;24/01/2020;0;0;1;2020
North Macedonia;24/01/2020;0;0;1;2020
Norway;24/01/2020;0;0;1;2020
Oman;24/01/2020;0;0;1;2020
Pakistan;24/01/2020;0;0;1;2020
Panama;24/01/2020;0;0;1;2020
Papua New Guinea;24/01/2020;0;0;1;2020
Paraguay;24/01/2020;0;0;1;2020
Peru;24/01/2020;0;0;1;2020
Philippines;24/01/2020;0;0;1;2020
Poland;24/01/2020;0;0;1;2020
Portugal;24/01/2020;0;0;1;2020
Qatar;24/01/2020;0;0;1;2020
Romania;24/01/2020;0;0;1;2020
Russia;24/01/2020;0;0;1;2020
Rwanda;24/01/2020;0;0;1;2020
Saint Lucia;24/01/2020;0;0;1;2020
Saint Vincent and the Grenadines;24/01/2020;0;0;1;2020
San Marino;24/01/2020;0;0;1;2020
Saudi Arabia;24/01/2020;0;0;1;2020
Senegal;24/01/2020;0;0;1;2020
Serbia;24/01/2020;0;0;1;2020
Seychelles;24/01/2020;0;0;1;2020
Singapore;24/01/2020;3;0;1;2020
Slovakia;24/01/2020;0;0;1;2020
Slovenia;24/01/2020;0;0;1;2020
Somalia;24/01/2020;0;0;1;2020
South Africa;24/01/2020;0;0;1;2020
Spain;24/01/2020;0;0;1;2020
Sri Lanka;24/01/2020;0;0;1;2020
Sudan;24/01/2020;0;0;1;2020
Suriname;24/01/2020;0;0;1;2020
Sweden;24/01/2020;0;0;1;2020
Switzerland;24/01/2020;0;0;1;2020
Taiwan*;24/01/2020;3;0;1;2020
Tanzania;24/01/2020;0;0;1;2020
Thailand;24/01/2020;5;0;1;2020
Togo;24/01/2020;0;0;1;2020
Trinidad and Tobago;24/01/2020;0;0;1;2020
Tunisia;24/01/2020;0;0;1;2020
Turkey;24/01/2020;0;0;1;2020
Uganda;24/01/2020;0;0;1;2020
Ukraine;24/01/2020;0;0;1;2020
United Arab Emirates;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
Uruguay;24/01/2020;0;0;1;2020
US;24/01/2020;2;0;1;2020
Uzbekistan;24/01/2020;0;0;1;2020
Venezuela;24/01/2020;0;0;1;2020
Vietnam;24/01/2020;2;0;1;2020
Zambia;24/01/2020;0;0;1;2020
Zimbabwe;24/01/2020;0;0;1;2020
Dominica;24/01/2020;0;0;1;2020
Grenada;24/01/2020;0;0;1;2020
Mozambique;24/01/2020;0;0;1;2020
Syria;24/01/2020;0;0;1;2020
Timor-Leste;24/01/2020;0;0;1;2020
Belize;24/01/2020;0;0;1;2020
Laos;24/01/2020;0;0;1;2020
Libya;24/01/2020;0;0;1;2020
West Bank and Gaza;24/01/2020;0;0;1;2020
Guinea-Bissau;24/01/2020;0;0;1;2020
Mali;24/01/2020;0;0;1;2020
Saint Kitts and Nevis;24/01/2020;0;0;1;2020
Canada;24/01/2020;0;0;1;2020
Canada;24/01/2020;0;0;1;2020
Kosovo;24/01/2020;0;0;1;2020
Burma;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
Botswana;24/01/2020;0;0;1;2020
Burundi;24/01/2020;0;0;1;2020
Sierra Leone;24/01/2020;0;0;1;2020
Malawi;24/01/2020;0;0;1;2020
United Kingdom;24/01/2020;0;0;1;2020
France;24/01/2020;0;0;1;2020
South Sudan;24/01/2020;0;0;1;2020
Western Sahara;24/01/2020;0;0;1;2020
Sao Tome and Principe;24/01/2020;0;0;1;2020
Yemen;24/01/2020;0;0;1;2020
Comoros;24/01/2020;0;0;1;2020
Tajikistan;24/01/2020;0;0;1;2020
Lesotho;24/01/2020;0;0;1;2020
Afghanistan;25/01/2020;0;0;1;2020
Albania;25/01/2020;0;0;1;2020
Algeria;25/01/2020;0;0;1;2020
Andorra;25/01/2020;0;0;1;2020
Angola;25/01/2020;0;0;1;2020
Antigua and Barbuda;25/01/2020;0;0;1;2020
Argentina;25/01/2020;0;0;1;2020
Armenia;25/01/2020;0;0;1;2020
Australia;25/01/2020;0;0;1;2020
Australia;25/01/2020;0;0;1;2020
Australia;25/01/2020;0;0;1;2020
Australia;25/01/2020;0;0;1;2020
Australia;25/01/2020;0;0;1;2020
Australia;25/01/2020;0;0;1;2020
Australia;25/01/2020;0;0;1;2020
Australia;25/01/2020;0;0;1;2020
Austria;25/01/2020;0;0;1;2020
Azerbaijan;25/01/2020;0;0;1;2020
Bahamas;25/01/2020;0;0;1;2020
Bahrain;25/01/2020;0;0;1;2020
Bangladesh;25/01/2020;0;0;1;2020
Barbados;25/01/2020;0;0;1;2020
Belarus;25/01/2020;0;0;1;2020
Belgium;25/01/2020;0;0;1;2020
Benin;25/01/2020;0;0;1;2020
Bhutan;25/01/2020;0;0;1;2020
Bolivia;25/01/2020;0;0;1;2020
Bosnia and Herzegovina;25/01/2020;0;0;1;2020
Brazil;25/01/2020;0;0;1;2020
Brunei;25/01/2020;0;0;1;2020
Bulgaria;25/01/2020;0;0;1;2020
Burkina Faso;25/01/2020;0;0;1;2020
Cabo Verde;25/01/2020;0;0;1;2020
Cambodia;25/01/2020;0;0;1;2020
Cameroon;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Central African Republic;25/01/2020;0;0;1;2020
Chad;25/01/2020;0;0;1;2020
Chile;25/01/2020;0;0;1;2020
China;25/01/2020;39;0;1;2020
China;25/01/2020;41;2;1;2020
China;25/01/2020;57;0;1;2020
China;25/01/2020;18;0;1;2020
China;25/01/2020;4;0;1;2020
China;25/01/2020;78;2;1;2020
China;25/01/2020;23;0;1;2020
China;25/01/2020;4;0;1;2020
China;25/01/2020;19;0;1;2020
China;25/01/2020;8;0;1;2020
China;25/01/2020;9;0;1;2020
China;25/01/2020;32;0;1;2020
China;25/01/2020;5;0;1;2020
China;25/01/2020;761;32;1;2020
China;25/01/2020;43;0;1;2020
China;25/01/2020;7;0;1;2020
China;25/01/2020;18;1;1;2020
China;25/01/2020;18;0;1;2020
China;25/01/2020;4;0;1;2020
China;25/01/2020;17;0;1;2020
China;25/01/2020;2;0;1;2020
China;25/01/2020;3;0;1;2020
China;25/01/2020;1;0;1;2020
China;25/01/2020;15;0;1;2020
China;25/01/2020;27;0;1;2020
China;25/01/2020;33;1;1;2020
China;25/01/2020;6;0;1;2020
China;25/01/2020;28;0;1;2020
China;25/01/2020;10;0;1;2020
China;25/01/2020;0;0;1;2020
China;25/01/2020;3;0;1;2020
China;25/01/2020;11;0;1;2020
China;25/01/2020;62;1;1;2020
Colombia;25/01/2020;0;0;1;2020
Congo (Brazzaville);25/01/2020;0;0;1;2020
Congo (Kinshasa);25/01/2020;0;0;1;2020
Costa Rica;25/01/2020;0;0;1;2020
Cote d'Ivoire;25/01/2020;0;0;1;2020
Croatia;25/01/2020;0;0;1;2020
Cuba;25/01/2020;0;0;1;2020
Cyprus;25/01/2020;0;0;1;2020
Czechia;25/01/2020;0;0;1;2020
Denmark;25/01/2020;0;0;1;2020
Greenland;25/01/2020;0;0;1;2020
Denmark;25/01/2020;0;0;1;2020
Djibouti;25/01/2020;0;0;1;2020
Dominican Republic;25/01/2020;0;0;1;2020
Ecuador;25/01/2020;0;0;1;2020
Egypt;25/01/2020;0;0;1;2020
El Salvador;25/01/2020;0;0;1;2020
Equatorial Guinea;25/01/2020;0;0;1;2020
Eritrea;25/01/2020;0;0;1;2020
Estonia;25/01/2020;0;0;1;2020
Eswatini;25/01/2020;0;0;1;2020
Ethiopia;25/01/2020;0;0;1;2020
Fiji;25/01/2020;0;0;1;2020
Finland;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
France;25/01/2020;3;0;1;2020
Gabon;25/01/2020;0;0;1;2020
Gambia;25/01/2020;0;0;1;2020
Georgia;25/01/2020;0;0;1;2020
Germany;25/01/2020;0;0;1;2020
Ghana;25/01/2020;0;0;1;2020
Greece;25/01/2020;0;0;1;2020
Guatemala;25/01/2020;0;0;1;2020
Guinea;25/01/2020;0;0;1;2020
Guyana;25/01/2020;0;0;1;2020
Haiti;25/01/2020;0;0;1;2020
Holy See;25/01/2020;0;0;1;2020
Honduras;25/01/2020;0;0;1;2020
Hungary;25/01/2020;0;0;1;2020
Iceland;25/01/2020;0;0;1;2020
India;25/01/2020;0;0;1;2020
Indonesia;25/01/2020;0;0;1;2020
Iran;25/01/2020;0;0;1;2020
Iraq;25/01/2020;0;0;1;2020
Ireland;25/01/2020;0;0;1;2020
Israel;25/01/2020;0;0;1;2020
Italy;25/01/2020;0;0;1;2020
Jamaica;25/01/2020;0;0;1;2020
Japan;25/01/2020;2;0;1;2020
Jordan;25/01/2020;0;0;1;2020
Kazakhstan;25/01/2020;0;0;1;2020
Kenya;25/01/2020;0;0;1;2020
South Korea;25/01/2020;2;0;1;2020
Kuwait;25/01/2020;0;0;1;2020
Kyrgyzstan;25/01/2020;0;0;1;2020
Latvia;25/01/2020;0;0;1;2020
Lebanon;25/01/2020;0;0;1;2020
Liberia;25/01/2020;0;0;1;2020
Liechtenstein;25/01/2020;0;0;1;2020
Lithuania;25/01/2020;0;0;1;2020
Luxembourg;25/01/2020;0;0;1;2020
Madagascar;25/01/2020;0;0;1;2020
Malaysia;25/01/2020;3;0;1;2020
Maldives;25/01/2020;0;0;1;2020
Malta;25/01/2020;0;0;1;2020
Mauritania;25/01/2020;0;0;1;2020
Mauritius;25/01/2020;0;0;1;2020
Mexico;25/01/2020;0;0;1;2020
Moldova;25/01/2020;0;0;1;2020
Monaco;25/01/2020;0;0;1;2020
Mongolia;25/01/2020;0;0;1;2020
Montenegro;25/01/2020;0;0;1;2020
Morocco;25/01/2020;0;0;1;2020
Namibia;25/01/2020;0;0;1;2020
Nepal;25/01/2020;1;0;1;2020
Netherlands;25/01/2020;0;0;1;2020
Netherlands;25/01/2020;0;0;1;2020
Netherlands;25/01/2020;0;0;1;2020
Netherlands;25/01/2020;0;0;1;2020
New Zealand;25/01/2020;0;0;1;2020
Nicaragua;25/01/2020;0;0;1;2020
Niger;25/01/2020;0;0;1;2020
Nigeria;25/01/2020;0;0;1;2020
North Macedonia;25/01/2020;0;0;1;2020
Norway;25/01/2020;0;0;1;2020
Oman;25/01/2020;0;0;1;2020
Pakistan;25/01/2020;0;0;1;2020
Panama;25/01/2020;0;0;1;2020
Papua New Guinea;25/01/2020;0;0;1;2020
Paraguay;25/01/2020;0;0;1;2020
Peru;25/01/2020;0;0;1;2020
Philippines;25/01/2020;0;0;1;2020
Poland;25/01/2020;0;0;1;2020
Portugal;25/01/2020;0;0;1;2020
Qatar;25/01/2020;0;0;1;2020
Romania;25/01/2020;0;0;1;2020
Russia;25/01/2020;0;0;1;2020
Rwanda;25/01/2020;0;0;1;2020
Saint Lucia;25/01/2020;0;0;1;2020
Saint Vincent and the Grenadines;25/01/2020;0;0;1;2020
San Marino;25/01/2020;0;0;1;2020
Saudi Arabia;25/01/2020;0;0;1;2020
Senegal;25/01/2020;0;0;1;2020
Serbia;25/01/2020;0;0;1;2020
Seychelles;25/01/2020;0;0;1;2020
Singapore;25/01/2020;3;0;1;2020
Slovakia;25/01/2020;0;0;1;2020
Slovenia;25/01/2020;0;0;1;2020
Somalia;25/01/2020;0;0;1;2020
South Africa;25/01/2020;0;0;1;2020
Spain;25/01/2020;0;0;1;2020
Sri Lanka;25/01/2020;0;0;1;2020
Sudan;25/01/2020;0;0;1;2020
Suriname;25/01/2020;0;0;1;2020
Sweden;25/01/2020;0;0;1;2020
Switzerland;25/01/2020;0;0;1;2020
Taiwan*;25/01/2020;3;0;1;2020
Tanzania;25/01/2020;0;0;1;2020
Thailand;25/01/2020;7;0;1;2020
Togo;25/01/2020;0;0;1;2020
Trinidad and Tobago;25/01/2020;0;0;1;2020
Tunisia;25/01/2020;0;0;1;2020
Turkey;25/01/2020;0;0;1;2020
Uganda;25/01/2020;0;0;1;2020
Ukraine;25/01/2020;0;0;1;2020
United Arab Emirates;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
Uruguay;25/01/2020;0;0;1;2020
US;25/01/2020;2;0;1;2020
Uzbekistan;25/01/2020;0;0;1;2020
Venezuela;25/01/2020;0;0;1;2020
Vietnam;25/01/2020;2;0;1;2020
Zambia;25/01/2020;0;0;1;2020
Zimbabwe;25/01/2020;0;0;1;2020
Dominica;25/01/2020;0;0;1;2020
Grenada;25/01/2020;0;0;1;2020
Mozambique;25/01/2020;0;0;1;2020
Syria;25/01/2020;0;0;1;2020
Timor-Leste;25/01/2020;0;0;1;2020
Belize;25/01/2020;0;0;1;2020
Laos;25/01/2020;0;0;1;2020
Libya;25/01/2020;0;0;1;2020
West Bank and Gaza;25/01/2020;0;0;1;2020
Guinea-Bissau;25/01/2020;0;0;1;2020
Mali;25/01/2020;0;0;1;2020
Saint Kitts and Nevis;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Canada;25/01/2020;0;0;1;2020
Kosovo;25/01/2020;0;0;1;2020
Burma;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
Botswana;25/01/2020;0;0;1;2020
Burundi;25/01/2020;0;0;1;2020
Sierra Leone;25/01/2020;0;0;1;2020
Malawi;25/01/2020;0;0;1;2020
United Kingdom;25/01/2020;0;0;1;2020
France;25/01/2020;0;0;1;2020
South Sudan;25/01/2020;0;0;1;2020
Western Sahara;25/01/2020;0;0;1;2020
Sao Tome and Principe;25/01/2020;0;0;1;2020
Yemen;25/01/2020;0;0;1;2020
Comoros;25/01/2020;0;0;1;2020
Tajikistan;25/01/2020;0;0;1;2020
Lesotho;25/01/2020;0;0;1;2020
Afghanistan;26/01/2020;0;0;1;2020
Albania;26/01/2020;0;0;1;2020
Algeria;26/01/2020;0;0;1;2020
Andorra;26/01/2020;0;0;1;2020
Angola;26/01/2020;0;0;1;2020
Antigua and Barbuda;26/01/2020;0;0;1;2020
Argentina;26/01/2020;0;0;1;2020
Armenia;26/01/2020;0;0;1;2020
Australia;26/01/2020;0;0;1;2020
Australia;26/01/2020;3;0;1;2020
Australia;26/01/2020;0;0;1;2020
Australia;26/01/2020;0;0;1;2020
Australia;26/01/2020;0;0;1;2020
Australia;26/01/2020;0;0;1;2020
Australia;26/01/2020;1;0;1;2020
Australia;26/01/2020;0;0;1;2020
Austria;26/01/2020;0;0;1;2020
Azerbaijan;26/01/2020;0;0;1;2020
Bahamas;26/01/2020;0;0;1;2020
Bahrain;26/01/2020;0;0;1;2020
Bangladesh;26/01/2020;0;0;1;2020
Barbados;26/01/2020;0;0;1;2020
Belarus;26/01/2020;0;0;1;2020
Belgium;26/01/2020;0;0;1;2020
Benin;26/01/2020;0;0;1;2020
Bhutan;26/01/2020;0;0;1;2020
Bolivia;26/01/2020;0;0;1;2020
Bosnia and Herzegovina;26/01/2020;0;0;1;2020
Brazil;26/01/2020;0;0;1;2020
Brunei;26/01/2020;0;0;1;2020
Bulgaria;26/01/2020;0;0;1;2020
Burkina Faso;26/01/2020;0;0;1;2020
Cabo Verde;26/01/2020;0;0;1;2020
Cambodia;26/01/2020;0;0;1;2020
Cameroon;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;1;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Central African Republic;26/01/2020;0;0;1;2020
Chad;26/01/2020;0;0;1;2020
Chile;26/01/2020;0;0;1;2020
China;26/01/2020;60;0;1;2020
China;26/01/2020;68;2;1;2020
China;26/01/2020;75;0;1;2020
China;26/01/2020;35;0;1;2020
China;26/01/2020;7;0;1;2020
China;26/01/2020;111;2;1;2020
China;26/01/2020;36;0;1;2020
China;26/01/2020;5;0;1;2020
China;26/01/2020;22;0;1;2020
China;26/01/2020;13;0;1;2020
China;26/01/2020;15;0;1;2020
China;26/01/2020;83;0;1;2020
China;26/01/2020;8;0;1;2020
China;26/01/2020;1058;42;1;2020
China;26/01/2020;69;0;1;2020
China;26/01/2020;7;0;1;2020
China;26/01/2020;33;1;1;2020
China;26/01/2020;36;0;1;2020
China;26/01/2020;4;0;1;2020
China;26/01/2020;21;0;1;2020
China;26/01/2020;5;0;1;2020
China;26/01/2020;4;0;1;2020
China;26/01/2020;1;0;1;2020
China;26/01/2020;22;0;1;2020
China;26/01/2020;46;0;1;2020
China;26/01/2020;40;1;1;2020
China;26/01/2020;9;0;1;2020
China;26/01/2020;44;0;1;2020
China;26/01/2020;14;0;1;2020
China;26/01/2020;0;0;1;2020
China;26/01/2020;4;0;1;2020
China;26/01/2020;16;0;1;2020
China;26/01/2020;104;1;1;2020
Colombia;26/01/2020;0;0;1;2020
Congo (Brazzaville);26/01/2020;0;0;1;2020
Congo (Kinshasa);26/01/2020;0;0;1;2020
Costa Rica;26/01/2020;0;0;1;2020
Cote d'Ivoire;26/01/2020;0;0;1;2020
Croatia;26/01/2020;0;0;1;2020
Cuba;26/01/2020;0;0;1;2020
Cyprus;26/01/2020;0;0;1;2020
Czechia;26/01/2020;0;0;1;2020
Denmark;26/01/2020;0;0;1;2020
Greenland;26/01/2020;0;0;1;2020
Denmark;26/01/2020;0;0;1;2020
Djibouti;26/01/2020;0;0;1;2020
Dominican Republic;26/01/2020;0;0;1;2020
Ecuador;26/01/2020;0;0;1;2020
Egypt;26/01/2020;0;0;1;2020
El Salvador;26/01/2020;0;0;1;2020
Equatorial Guinea;26/01/2020;0;0;1;2020
Eritrea;26/01/2020;0;0;1;2020
Estonia;26/01/2020;0;0;1;2020
Eswatini;26/01/2020;0;0;1;2020
Ethiopia;26/01/2020;0;0;1;2020
Fiji;26/01/2020;0;0;1;2020
Finland;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
France;26/01/2020;3;0;1;2020
Gabon;26/01/2020;0;0;1;2020
Gambia;26/01/2020;0;0;1;2020
Georgia;26/01/2020;0;0;1;2020
Germany;26/01/2020;0;0;1;2020
Ghana;26/01/2020;0;0;1;2020
Greece;26/01/2020;0;0;1;2020
Guatemala;26/01/2020;0;0;1;2020
Guinea;26/01/2020;0;0;1;2020
Guyana;26/01/2020;0;0;1;2020
Haiti;26/01/2020;0;0;1;2020
Holy See;26/01/2020;0;0;1;2020
Honduras;26/01/2020;0;0;1;2020
Hungary;26/01/2020;0;0;1;2020
Iceland;26/01/2020;0;0;1;2020
India;26/01/2020;0;0;1;2020
Indonesia;26/01/2020;0;0;1;2020
Iran;26/01/2020;0;0;1;2020
Iraq;26/01/2020;0;0;1;2020
Ireland;26/01/2020;0;0;1;2020
Israel;26/01/2020;0;0;1;2020
Italy;26/01/2020;0;0;1;2020
Jamaica;26/01/2020;0;0;1;2020
Japan;26/01/2020;4;1;1;2020
Jordan;26/01/2020;0;0;1;2020
Kazakhstan;26/01/2020;0;0;1;2020
Kenya;26/01/2020;0;0;1;2020
South Korea;26/01/2020;3;0;1;2020
Kuwait;26/01/2020;0;0;1;2020
Kyrgyzstan;26/01/2020;0;0;1;2020
Latvia;26/01/2020;0;0;1;2020
Lebanon;26/01/2020;0;0;1;2020
Liberia;26/01/2020;0;0;1;2020
Liechtenstein;26/01/2020;0;0;1;2020
Lithuania;26/01/2020;0;0;1;2020
Luxembourg;26/01/2020;0;0;1;2020
Madagascar;26/01/2020;0;0;1;2020
Malaysia;26/01/2020;4;0;1;2020
Maldives;26/01/2020;0;0;1;2020
Malta;26/01/2020;0;0;1;2020
Mauritania;26/01/2020;0;0;1;2020
Mauritius;26/01/2020;0;0;1;2020
Mexico;26/01/2020;0;0;1;2020
Moldova;26/01/2020;0;0;1;2020
Monaco;26/01/2020;0;0;1;2020
Mongolia;26/01/2020;0;0;1;2020
Montenegro;26/01/2020;0;0;1;2020
Morocco;26/01/2020;0;0;1;2020
Namibia;26/01/2020;0;0;1;2020
Nepal;26/01/2020;1;0;1;2020
Netherlands;26/01/2020;0;0;1;2020
Netherlands;26/01/2020;0;0;1;2020
Netherlands;26/01/2020;0;0;1;2020
Netherlands;26/01/2020;0;0;1;2020
New Zealand;26/01/2020;0;0;1;2020
Nicaragua;26/01/2020;0;0;1;2020
Niger;26/01/2020;0;0;1;2020
Nigeria;26/01/2020;0;0;1;2020
North Macedonia;26/01/2020;0;0;1;2020
Norway;26/01/2020;0;0;1;2020
Oman;26/01/2020;0;0;1;2020
Pakistan;26/01/2020;0;0;1;2020
Panama;26/01/2020;0;0;1;2020
Papua New Guinea;26/01/2020;0;0;1;2020
Paraguay;26/01/2020;0;0;1;2020
Peru;26/01/2020;0;0;1;2020
Philippines;26/01/2020;0;0;1;2020
Poland;26/01/2020;0;0;1;2020
Portugal;26/01/2020;0;0;1;2020
Qatar;26/01/2020;0;0;1;2020
Romania;26/01/2020;0;0;1;2020
Russia;26/01/2020;0;0;1;2020
Rwanda;26/01/2020;0;0;1;2020
Saint Lucia;26/01/2020;0;0;1;2020
Saint Vincent and the Grenadines;26/01/2020;0;0;1;2020
San Marino;26/01/2020;0;0;1;2020
Saudi Arabia;26/01/2020;0;0;1;2020
Senegal;26/01/2020;0;0;1;2020
Serbia;26/01/2020;0;0;1;2020
Seychelles;26/01/2020;0;0;1;2020
Singapore;26/01/2020;4;0;1;2020
Slovakia;26/01/2020;0;0;1;2020
Slovenia;26/01/2020;0;0;1;2020
Somalia;26/01/2020;0;0;1;2020
South Africa;26/01/2020;0;0;1;2020
Spain;26/01/2020;0;0;1;2020
Sri Lanka;26/01/2020;0;0;1;2020
Sudan;26/01/2020;0;0;1;2020
Suriname;26/01/2020;0;0;1;2020
Sweden;26/01/2020;0;0;1;2020
Switzerland;26/01/2020;0;0;1;2020
Taiwan*;26/01/2020;4;0;1;2020
Tanzania;26/01/2020;0;0;1;2020
Thailand;26/01/2020;8;2;1;2020
Togo;26/01/2020;0;0;1;2020
Trinidad and Tobago;26/01/2020;0;0;1;2020
Tunisia;26/01/2020;0;0;1;2020
Turkey;26/01/2020;0;0;1;2020
Uganda;26/01/2020;0;0;1;2020
Ukraine;26/01/2020;0;0;1;2020
United Arab Emirates;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
Uruguay;26/01/2020;0;0;1;2020
US;26/01/2020;5;0;1;2020
Uzbekistan;26/01/2020;0;0;1;2020
Venezuela;26/01/2020;0;0;1;2020
Vietnam;26/01/2020;2;0;1;2020
Zambia;26/01/2020;0;0;1;2020
Zimbabwe;26/01/2020;0;0;1;2020
Dominica;26/01/2020;0;0;1;2020
Grenada;26/01/2020;0;0;1;2020
Mozambique;26/01/2020;0;0;1;2020
Syria;26/01/2020;0;0;1;2020
Timor-Leste;26/01/2020;0;0;1;2020
Belize;26/01/2020;0;0;1;2020
Laos;26/01/2020;0;0;1;2020
Libya;26/01/2020;0;0;1;2020
West Bank and Gaza;26/01/2020;0;0;1;2020
Guinea-Bissau;26/01/2020;0;0;1;2020
Mali;26/01/2020;0;0;1;2020
Saint Kitts and Nevis;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Canada;26/01/2020;0;0;1;2020
Kosovo;26/01/2020;0;0;1;2020
Burma;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
Botswana;26/01/2020;0;0;1;2020
Burundi;26/01/2020;0;0;1;2020
Sierra Leone;26/01/2020;0;0;1;2020
Malawi;26/01/2020;0;0;1;2020
United Kingdom;26/01/2020;0;0;1;2020
France;26/01/2020;0;0;1;2020
South Sudan;26/01/2020;0;0;1;2020
Western Sahara;26/01/2020;0;0;1;2020
Sao Tome and Principe;26/01/2020;0;0;1;2020
Yemen;26/01/2020;0;0;1;2020
Comoros;26/01/2020;0;0;1;2020
Tajikistan;26/01/2020;0;0;1;2020
Lesotho;26/01/2020;0;0;1;2020
Afghanistan;27/01/2020;0;0;1;2020
Albania;27/01/2020;0;0;1;2020
Algeria;27/01/2020;0;0;1;2020
Andorra;27/01/2020;0;0;1;2020
Angola;27/01/2020;0;0;1;2020
Antigua and Barbuda;27/01/2020;0;0;1;2020
Argentina;27/01/2020;0;0;1;2020
Armenia;27/01/2020;0;0;1;2020
Australia;27/01/2020;0;0;1;2020
Australia;27/01/2020;4;0;1;2020
Australia;27/01/2020;0;0;1;2020
Australia;27/01/2020;0;0;1;2020
Australia;27/01/2020;0;0;1;2020
Australia;27/01/2020;0;0;1;2020
Australia;27/01/2020;1;0;1;2020
Australia;27/01/2020;0;0;1;2020
